"id","Date","Taxon","Latitude","Longitude","stateProvince","scientificName"
13451674,"2018-06-13",522193,47.6648516667,-67.5555433333,"New Brunswick","Alces alces"
13451782,"2018-06-13",522193,47.9283766389,-67.8334616389,"New Brunswick","Alces alces"
13452269,"2018-06-09",522193,45.5200600648,-78.7498266313,"Ontario","Alces alces"
94276431,"2021-09-07",522193,45.6778064222,-67.3145116942,"New Brunswick","Alces alces"
114462031,"2022-05-01",522193,52.2770705167,-113.7830349337,"Alberta","Alces alces"
155365563,"2023-04-17",522193,50.4551166667,-119.2799916667,"British Columbia","Alces alces"
94281802,"2021-06-02",522193,49.5858673943,-120.7687069534,"British Columbia","Alces alces"
114470552,"2022-04-30",522193,44.6619233295,-79.0270650694,"Ontario","Alces alces"
54724789,"2020-07-21",522193,47.2610119226,-71.2128273184,"Québec","Alces alces"
73993908,"2020-12-06",522193,45.5648166667,-78.5656283333,"Ontario","Alces alces"
114479275,"2021-09-30",522193,49.6122626696,-117.2102709769,"British Columbia","Alces alces"
13466995,"2018-06-02",522193,45.5430281356,-78.696119819,"Ontario","Alces alces"
34367067,"2019-10-14",522193,52.8244083333,-105.8368833333,"Saskatchewan","Alces alces"
34382537,"2019-10-09",522193,44.7021865845,-78.1203384399,"Ontario","Alces alces"
54751416,"2019-08-02",522193,48.9169945503,-66.0825109126,"Québec","Alces alces"
54751417,"2019-08-02",522193,48.9212811605,-66.0747185378,"Québec","Alces alces"
54755139,"2020-07-25",522193,59.739765,-136.58959,"British Columbia","Alces alces"
114512523,"2022-05-01",522193,50.571595,-104.274055,"Saskatchewan","Alces alces"
114528822,"2022-04-30",522193,52.3234827914,-113.7800827098,"Alberta","Alces alces"
13505171,"2017-02-22",522193,45.552146,-78.61635,"Ontario","Alces alces"
114531470,"2022-04-21",522193,46.401322,-80.580368,"Ontario","Alces alces"
155451067,"2023-04-17",522193,52.6155311005,-111.2755309308,"Alberta","Alces alces"
114548521,"2022-05-01",522193,53.8036931431,-123.0576083484,"British Columbia","Alces alces"
135573580,"2021-10-14",522193,52.6988829116,-107.1537308975,"Saskatchewan","Alces alces"
114559697,"2022-04-24",522193,45.4519541391,-67.1491768514,"New Brunswick","Alces alces"
54795426,"2020-06-27",522193,48.0157579875,-77.3612798789,"Québec","Alces alces"
135585513,"2022-09-17",522193,45.8585072156,-64.0183741892,"Nova Scotia","Alces alces"
13535310,"2018-06-16",522193,45.4911852622,-78.7507316939,"Ontario","Alces alces"
54802758,"2020-07-17",1404404,45.6120273559,-78.6907921738,"Ontario","Alces alces americana"
13537973,"2018-06-17",522193,46.7344398499,-65.2576141357,"New Brunswick","Alces alces"
34440226,"2019-07-10",522193,58.7979333333,-125.7332166667,"British Columbia","Alces alces"
34440227,"2019-07-10",522193,58.8392833333,-125.733955,"British Columbia","Alces alces"
34440230,"2019-07-10",522193,58.8392833333,-125.733955,"British Columbia","Alces alces"
34440232,"2019-07-10",522193,58.7871083333,-125.62024,"British Columbia","Alces alces"
34441194,"2019-07-11",522193,58.8467133333,-125.2323683333,"British Columbia","Alces alces"
135599066,"2022-09-05",522193,53.6389808021,-123.9979897709,"British Columbia","Alces alces"
114598351,"1995-07-31",522193,46.8182599288,-60.7952211428,"Nova Scotia","Alces alces"
54827476,"2020-07-29",522193,49.155044922,-79.1423796862,"Québec","Alces alces"
74098857,"2021-04-10",522193,45.0717528837,-79.1176317445,"Ontario","Alces alces"
13598395,"2018-06-12",522193,48.1667133333,-84.5348666667,"Ontario","Alces alces"
74137196,"2021-04-15",522193,46.1999016667,-66.1702283333,"New Brunswick","Alces alces"
74137197,"2021-04-15",522193,46.1707683333,-66.140425,"New Brunswick","Alces alces"
74138386,"2021-04-15",522193,46.1621819805,-66.1229869374,"New Brunswick","Alces alces"
74139664,"2021-04-16",522193,48.2928090833,-71.1919221944,"Québec","Alces alces"
13610938,"2018-06-19",522193,45.5419459563,-78.6958784202,"Ontario","Alces alces"
94451471,"2020-12-07",522193,47.48667167,-53.00265555,"Newfoundland and Labrador","Alces alces"
13613966,"2018-06-17",522193,46.014653,-66.959502,"New Brunswick","Alces alces"
13614132,"2018-06-17",522193,46.01065,-66.958561,"New Brunswick","Alces alces"
54898957,"2020-07-28",522193,45.63367833,-78.91500833,"Ontario","Alces alces"
155617234,"2023-03-31",522193,51.9368108822,-114.0089337407,"Alberta","Alces alces"
155617236,"2023-03-31",522193,51.9325773058,-114.0020672857,"Alberta","Alces alces"
155617237,"2023-04-18",522193,51.9368108822,-113.9993207036,"Alberta","Alces alces"
155617238,"2023-04-18",522193,51.9372681234,-113.9912182845,"Alberta","Alces alces"
34540340,"2019-09-24",522193,45.9329066667,-79.0686116667,"Ontario","Alces alces"
135707686,"2022-09-19",522193,52.320758776,-113.7943359684,"Alberta","Alces alces"
135712673,"2022-09-19",522193,50.45132,-119.2653666667,"British Columbia","Alces alces"
155641573,"2023-03-15",522193,52.1115278333,-106.5790333333,"Saskatchewan","Alces alces"
13648952,"2018-06-20",522193,44.9041742236,-78.8347421945,"Ontario","Alces alces"
135722584,"2022-09-13",522193,52.2946663226,-113.7877702181,"Alberta","Alces alces"
155652350,"2023-03-30",522193,49.8922883333,-119.54163,"British Columbia","Alces alces"
13667052,"2018-06-21",522193,45.5801086448,-78.6920243913,"Ontario","Alces alces"
13669825,"2018-06-21",522193,48.4747007,-58.2543908,"Newfoundland and Labrador","Alces alces"
74201721,"2021-04-16",522193,51.1162388333,-114.2357466667,"Alberta","Alces alces"
135738575,"2022-07-10",522193,52.368198,-123.585541,"British Columbia","Alces alces"
34584327,"2018-07-02",522193,55.3098995634,-114.6428515166,"Alberta","Alces alces"
34584329,"2018-06-23",522193,55.5030644693,-114.941843346,"Alberta","Alces alces"
34587431,"2019-09-29",522193,48.0256050022,-89.5595251251,"Ontario","Alces alces"
155687766,"2023-04-19",522193,50.0196138333,-119.5459883333,"British Columbia","Alces alces"
135752297,"2022-06-24",522193,52.5835167,-110.0123822,"Alberta","Alces alces"
155692235,"2023-04-19",522193,54.8104866667,-113.5730366667,"Alberta","Alces alces"
155695672,"2023-04-19",522193,50.0937083333,-119.5250383333,"British Columbia","Alces alces"
54975510,"2020-07-30",522193,53.143075,-112.46511167,"Alberta","Alces alces"
155711509,"2020-08-12",522193,48.2882548916,-79.8692908243,"Ontario","Alces alces"
13722465,"2018-06-23",522193,45.5531797,-78.6029882,"Ontario","Alces alces"
54995779,"2020-07-26",522193,49.6647963554,-109.5179102942,"Saskatchewan","Alces alces"
34633595,"2009-04-02",522193,44.5579840702,-77.1159906715,"Ontario","Alces alces"
34633596,"2009-04-02",522193,44.5579534912,-77.1159906715,"Ontario","Alces alces"
34633602,"2009-04-02",522193,44.5579897978,-77.1161033243,"Ontario","Alces alces"
135798182,"2022-08-25",522193,48.020523556,-79.7402307798,"Ontario","Alces alces"
74260680,"2021-04-17",522193,47.0073761347,-66.0777348652,"New Brunswick","Alces alces"
13739430,"2018-06-23",522193,45.5482654343,-78.6402314384,"Ontario","Alces alces"
94567961,"2021-08-22",522193,49.2103533333,-68.2461,"Québec","Alces alces"
13747995,"2010-10-08",522193,50.836563,-115.34539,"Alberta","Alces alces"
34654287,"2019-10-20",522193,53.271,-112.921,"Alberta","Alces alces"
135830688,"2022-09-16",522193,45.3969998111,-75.1686468578,"Ontario","Alces alces"
114899812,"2022-05-02",522193,52.299383604,-113.7790289707,"Alberta","Alces alces"
114911148,"2022-05-02",522193,52.3071537,-113.7975969,"Alberta","Alces alces"
94588229,"2021-09-12",522193,53.6017356507,-112.8439121702,"Alberta","Alces alces"
74295118,"2021-04-17",522193,48.1671418333,-79.3095475278,"Québec","Alces alces"
135847134,"2022-07-11",522193,52.369781,-123.572388,"British Columbia","Alces alces"
114946043,"2022-05-02",522193,52.2992253808,-113.77909787,"Alberta","Alces alces"
13783875,"2018-06-25",522193,48.008434,-89.656022,"Ontario","Alces alces"
13783977,"2014-08-27",522193,55.2794249995,-121.3901618225,"British Columbia","Alces alces"
135877530,"2022-09-20",522193,56.8412327914,-112.3876522495,"Alberta","Alces alces"
13806390,"2013-08-04",522193,47.302052,-53.986824,"Newfoundland and Labrador","Alces alces"
13808888,"2017-07-07",522193,61.4637488,-128.271851,"Yukon","Alces alces"
135902723,"2022-09-21",522193,48.381705,-79.0088183333,"Québec","Alces alces"
55095090,"2020-08-01",522193,45.1293171561,-79.3449835832,"Ontario","Alces alces"
13828756,"2018-06-23",522193,55.9914473641,-117.1312810569,"Alberta","Alces alces"
13829521,"2012-05-20",522193,46.62657375,-71.359325051,"Québec","Alces alces"
55106136,"2020-07-31",522193,56.1309105751,-120.9535727305,"British Columbia","Alces alces"
74365250,"2021-04-16",522193,45.511424,-75.333479,"Ontario","Alces alces"
115036285,"2022-05-02",522193,50.926442,-114.11234,"Alberta","Alces alces"
94667945,"2021-09-08",522193,46.6109759295,-84.5076253183,"Ontario","Alces alces"
94667946,"2021-09-09",522193,46.6515266518,-84.4234501715,"Ontario","Alces alces"
135944228,"2021-07-17",522193,46.6180419509,-60.9865925969,"Nova Scotia","Alces alces"
74375595,"2021-04-17",522193,45.5104654783,-75.10277269,"Ontario","Alces alces"
13863933,"2018-06-28",522193,44.6114883333,-78.34175,"Ontario","Alces alces"
135971382,"2022-09-21",522193,45.3821145349,-79.222644791,"Ontario","Alces alces"
135973356,"2022-04-16",522193,49.147225,-119.3174283333,"British Columbia","Alces alces"
74407227,"2021-04-18",522193,45.661644603,-77.7138572094,"Ontario","Alces alces"
155929681,"2023-04-21",522193,46.44211,-80.750375,"Ontario","Alces alces"
155929750,"2023-04-21",522193,46.44211,-80.750375,"Ontario","Alces alces"
135995098,"2022-09-21",522193,51.4582489168,-110.4530751431,"Alberta","Alces alces"
74421751,"2021-04-17",522193,44.7494143529,-79.0118682153,"Ontario","Alces alces"
136003576,"2022-06-08",522193,51.444294,-121.142967,"British Columbia","Alces alces"
94755805,"2021-09-13",522193,45.5923305556,-66.3220611111,"New Brunswick","Alces alces"
13933607,"2018-06-30",522193,45.3719633333,-75.546105,"Ontario","Alces alces"
55211198,"2018-11-01",522193,45.5417685012,-78.6638535082,"Ontario","Alces alces"
13946127,"2018-06-30",522193,45.364536,-75.533485,"Ontario","Alces alces"
115152362,"2022-05-03",522193,45.4437253286,-78.8184417508,"Ontario","Alces alces"
136085886,"2022-08-01",415475,52.7250117537,-117.6493167862,"Alberta","Alces alces shirasi"
136087490,"2022-09-20",522193,48.5816329422,-92.0672875725,"Ontario","Alces alces"
136092041,"2022-08-12",522193,64.6317636147,-138.3896158871,"Yukon","Alces alces"
136092064,"2022-08-12",522193,64.6415963986,-138.4487820702,"Yukon","Alces alces"
136095179,"2022-09-16",522193,64.8783895086,-138.2729314783,"Yukon","Alces alces"
136095180,"2022-09-16",522193,64.8783895086,-138.2729314783,"Yukon","Alces alces"
13966813,"2018-06-18",522193,61.0064722222,-137.0412777778,"Yukon","Alces alces"
136101584,"2022-04-25",522193,56.9172398981,-130.1557283351,"British Columbia","Alces alces"
136101717,"2022-09-12",522193,64.0556018857,-139.0912746535,"Yukon","Alces alces"
94793147,"2021-07-05",522193,52.3699422719,-125.6966825947,"British Columbia","Alces alces"
34872337,"2019-10-24",522193,55.5215751247,-114.9490551744,"Alberta","Alces alces"
34873473,"2019-10-17",522193,48.1938447508,-90.6659430515,"Ontario","Alces alces"
13977074,"2018-06-18",522193,48.669625,-91.1173166667,"Ontario","Alces alces"
156056010,"2023-04-22",522193,53.6134934766,-114.0425166637,"Alberta","Alces alces"
136116893,"2022-09-22",522193,53.5732497222,-112.8413398056,"Alberta","Alces alces"
34887797,"2019-07-05",522193,57.684555,-129.0636888333,"British Columbia","Alces alces"
13989052,"2018-07-01",522193,45.5485128571,-78.6381691169,"Ontario","Alces alces"
13989513,"2018-06-19",522193,49.46068,-92.08021,"Ontario","Alces alces"
115195592,"2021-06-03",522193,48.8058495332,-64.2162553099,"Québec","Alces alces"
115195664,"2021-06-04",522193,48.8058495332,-64.2162553099,"Québec","Alces alces"
13991365,"2018-02-05",522193,45.511070945,-78.720681058,"Ontario","Alces alces"
13991862,"2018-07-01",522193,46.5381883333,-60.686955,"Nova Scotia","Alces alces"
34893085,"2012-11-16",522193,49.18471667,-92.89064,"Ontario","Alces alces"
74523001,"2021-04-19",522193,56.71491631,-111.45795672,"Alberta","Alces alces"
94817565,"2021-09-10",522193,44.745359,-78.705776,"Ontario","Alces alces"
55270096,"2020-07-30",522193,45.6865233542,-79.6623910758,"Ontario","Alces alces"
13993848,"2018-06-20",522193,50.93216,-93.76642,"Ontario","Alces alces"
34895967,"2019-10-25",522193,60.9991251424,-138.3171143023,"Yukon","Alces alces"
156087195,"2023-04-22",522193,54.5444268012,-113.4472726182,"Alberta","Alces alces"
74536656,"2021-04-19",522193,45.7633218352,-66.8371798355,"New Brunswick","Alces alces"
14009592,"2018-07-02",522193,45.5823989452,-78.3873110453,"Ontario","Alces alces"
14010977,"2018-07-01",522193,46.5378654757,-60.6877087018,"Nova Scotia","Alces alces"
115223478,"2022-04-25",522193,53.373765145,-112.952315016,"Alberta","Alces alces"
14016765,"2018-04-26",522193,45.513801,-75.344503,"Ontario","Alces alces"
156111059,"2023-04-21",522193,55.7549927757,-120.253989324,"British Columbia","Alces alces"
94852183,"2021-08-27",522193,50.3317918733,-90.1033541763,"Ontario","Alces alces"
14030117,"2018-06-19",522193,52.873383,-117.9542938,"Alberta","Alces alces"
136177447,"2022-07-10",522193,52.367466,-123.585236,"British Columbia","Alces alces"
14046185,"2018-06-24",522193,49.02083,-89.28533,"Ontario","Alces alces"
34946649,"2019-07-29",522193,57.4454893889,-130.2585694722,"British Columbia","Alces alces"
34946654,"2019-07-29",522193,57.4470366667,-130.2592378611,"British Columbia","Alces alces"
34946675,"2019-07-30",522193,57.4435373889,-130.2426655,"British Columbia","Alces alces"
34954004,"2018-06-18",852462,54.4317995706,-110.0576495445,"Alberta","Alces alces andersoni"
136188391,"2022-07-11",522193,52.365078,-123.570923,"British Columbia","Alces alces"
74585991,"2021-04-18",522193,45.1413778333,-79.3415616667,"Ontario","Alces alces"
55334119,"2015-08-08",522193,50.616273,-115.1222878,"Alberta","Alces alces"
34964164,"2019-10-27",522193,54.0769847315,-122.8385625811,"British Columbia","Alces alces"
136205844,"2022-09-23",522193,51.9317333333,-120.2462783333,"British Columbia","Alces alces"
94900735,"2021-08-14",1404404,45.9735242274,-78.5050016642,"Ontario","Alces alces americana"
136209809,"2022-09-23",522193,52.317391056,-113.7740965659,"Alberta","Alces alces"
115287649,"2022-04-30",522193,45.7164646399,-73.8430742919,"Québec","Alces alces"
34978960,"2019-09-18",522193,48.917192395,-66.0780519172,"Québec","Alces alces"
136236530,"2022-08-02",522193,50.150707,-118.983749,"British Columbia","Alces alces"
156226511,"2011-08-15",522193,48.9247000348,-66.0608891386,"Québec","Alces alces"
35017769,"2019-10-24",522193,44.8387719,-77.2216908,"Ontario","Alces alces"
55400179,"2020-08-02",522193,45.43565333,-78.54401333,"Ontario","Alces alces"
35018086,"2019-10-24",522193,44.7488996,-77.1647807,"Ontario","Alces alces"
156249843,"2023-04-23",522193,53.7086633333,-112.8065416667,"Alberta","Alces alces"
156255302,"2020-06-23",522193,49.8840850707,-120.4580794978,"British Columbia","Alces alces"
115366202,"2022-05-03",522193,45.5731466667,-78.6820916667,"Ontario","Alces alces"
156280886,"2006-06-10",522193,56.2449288329,-121.3800193169,"British Columbia","Alces alces"
14153141,"2018-07-04",522193,45.5945466667,-78.3109866667,"Ontario","Alces alces"
14154483,"2018-07-05",522193,45.5644033333,-78.5499233333,"Ontario","Alces alces"
156286501,"2023-04-22",522193,60.61804,-136.097695,"Yukon","Alces alces"
55433714,"2020-07-27",522193,62.7874636117,-137.9539694085,"Yukon","Alces alces"
55433940,"2020-07-21",522193,61.1485780032,-134.352556597,"Yukon","Alces alces"
156290461,"2023-04-23",522193,47.7927618293,-65.0863921207,"New Brunswick","Alces alces"
74702520,"2013-08-31",522193,49.6614562994,-109.5250865589,"Saskatchewan","Alces alces"
35063316,"2019-10-29",522193,61.0542955135,-138.2097869586,"Yukon","Alces alces"
115416687,"2021-11-03",522193,52.7798166667,-117.6908116667,"Alberta","Alces alces"
14167919,"2018-06-25",522193,62.577,-140.9578888889,"Yukon","Alces alces"
14168025,"2018-06-22",522193,48.7739852211,-58.0212553964,"Newfoundland and Labrador","Alces alces"
14169247,"2018-06-29",522193,48.8256215584,-57.9452498071,"Newfoundland and Labrador","Alces alces"
35068512,"2012-06-15",415475,50.104495,-114.818438,"British Columbia","Alces alces shirasi"
55452900,"2019-09-23",415475,52.8706657,-117.8118397,"Alberta","Alces alces shirasi"
55452901,"2019-09-23",415475,52.8706657,-117.8118397,"Alberta","Alces alces shirasi"
55452902,"2019-09-23",415475,52.8706657,-117.8118397,"Alberta","Alces alces shirasi"
14175042,"2018-07-06",522193,45.5434973462,-78.6835670982,"Ontario","Alces alces"
115427527,"2022-01-10",522193,52.8961749562,-118.0618500932,"Alberta","Alces alces"
136338779,"2022-09-22",522193,49.4549893613,-115.0669628476,"British Columbia","Alces alces"
115444001,"2022-05-04",522193,51.0839197902,-114.2611377435,"Alberta","Alces alces"
14190317,"2018-01-27",522193,45.36523,-75.530874,"Ontario","Alces alces"
14190619,"2018-07-08",522193,52.7906316667,-117.6889416667,"Alberta","Alces alces"
115448307,"2022-04-25",522193,45.8408783333,-61.44952,"Nova Scotia","Alces alces"
14199163,"2018-07-08",522193,67.3848333333,-134.0393388333,"Northwest Territories","Alces alces"
115455114,"2018-06-06",522193,55.5443470723,-123.3075681947,"British Columbia","Alces alces"
74741783,"2021-04-21",522193,60.7811233333,-135.1716116667,"Yukon","Alces alces"
74744203,"2021-04-20",522193,45.7008966667,-67.51464,"New Brunswick","Alces alces"
74744217,"2021-04-20",522193,45.6789216667,-67.481775,"New Brunswick","Alces alces"
14205714,"2018-07-06",522193,50.0440226529,-117.1896973578,"British Columbia","Alces alces"
74749812,"2021-04-20",522193,45.7203916667,-67.4156416667,"New Brunswick","Alces alces"
35111077,"2017-06-12",522193,60.9580652108,-138.0999784386,"Yukon","Alces alces"
35111087,"2017-06-11",522193,60.9580652108,-138.0999784386,"Yukon","Alces alces"
115470987,"2022-05-04",522193,45.5523716667,-78.61502,"Ontario","Alces alces"
115495611,"2021-05-24",522193,48.8344563405,-88.4930655733,"Ontario","Alces alces"
14237166,"2018-07-10",522193,44.7487866667,-78.19168,"Ontario","Alces alces"
14238702,"2018-07-10",1404404,45.9081916667,-64.1046916667,"Nova Scotia","Alces alces americana"
156401532,"2023-04-02",522193,45.516,-75.342303,"Ontario","Alces alces"
95106949,"2021-07-17",1404404,46.3204777333,-82.0932009863,"Ontario","Alces alces americana"
35165160,"2019-08-12",522193,46.1560566077,-82.151053433,"Ontario","Alces alces"
156424086,"2023-04-24",522193,50.4611783333,-119.299645,"British Columbia","Alces alces"
156424345,"2023-04-24",522193,50.4613033333,-119.29957,"British Columbia","Alces alces"
156424391,"2023-04-24",522193,50.4613216667,-119.2995616667,"British Columbia","Alces alces"
156424428,"2023-04-24",522193,50.461425,-119.2995083333,"British Columbia","Alces alces"
156424728,"2023-04-24",522193,50.4614633333,-119.2993166667,"British Columbia","Alces alces"
156424847,"2023-04-24",522193,50.4615966667,-119.2994916667,"British Columbia","Alces alces"
156424995,"2023-04-24",522193,50.460892059,-119.2989427039,"British Columbia","Alces alces"
156425169,"2023-04-24",522193,50.4611035257,-119.299795117,"British Columbia","Alces alces"
156425787,"2023-04-24",522193,50.4612518941,-119.299847195,"British Columbia","Alces alces"
35170083,"2010-07-13",522193,49.5888322887,-57.7993479719,"Newfoundland and Labrador","Alces alces"
95115465,"2021-09-07",522193,52.6654279,-117.5345287,"Alberta","Alces alces"
136425408,"2022-09-24",522193,45.5792438009,-78.3891473101,"Ontario","Alces alces"
55549070,"2020-08-04",522193,50.91111667,-114.03456117,"Alberta","Alces alces"
136430186,"2022-09-22",522193,50.454075,-119.321075,"British Columbia","Alces alces"
14271657,"2018-07-04",522193,63.922795,-135.5106566667,"Yukon","Alces alces"
115543063,"2022-05-03",522193,45.5788466667,-78.6981416667,"Ontario","Alces alces"
14276479,"2014-09-03",522193,52.7333095012,-117.6707120714,"Alberta","Alces alces"
14278721,"2016-06-12",522193,48.8397216797,-64.2294464111,"Québec","Alces alces"
35201575,"2019-11-02",522193,46.080158,-83.913391,"Ontario","Alces alces"
136457227,"2022-09-25",522193,45.56902,-78.4378966667,"Ontario","Alces alces"
74842978,"2020-10-27",522193,50.8633811417,-114.2784477693,"Alberta","Alces alces"
74842984,"2020-07-03",522193,51.0090764654,-114.2102197236,"Alberta","Alces alces"
35215540,"2019-07-10",522193,57.3840138889,-122.838775,"British Columbia","Alces alces"
35215567,"2019-07-10",522193,57.3830424363,-122.8419463222,"British Columbia","Alces alces"
115580300,"2022-05-05",522193,50.092406,-101.090729,"Manitoba","Alces alces"
14304033,"2018-07-12",522193,64.9404251419,-138.2694430049,"Yukon","Alces alces"
14304036,"2018-07-12",522193,64.7246076787,-138.3772667675,"Yukon","Alces alces"
136474255,"2022-07-11",522193,52.369957,-123.572762,"British Columbia","Alces alces"
95171724,"2021-06-22",522193,45.1999509722,-79.3158379722,"Ontario","Alces alces"
55612364,"2020-07-31",522193,45.4907939,-78.750659,"Ontario","Alces alces"
136499541,"2022-09-25",522193,44.818917,-79.09717,"Ontario","Alces alces"
136503457,"2022-09-23",522193,50.6594866667,-88.2085716667,"Ontario","Alces alces"
115615350,"2022-05-05",522193,64.0306388333,-139.1864783333,"Yukon","Alces alces"
95205726,"2021-09-05",522193,53.2071816,-120.9632971,"British Columbia","Alces alces"
136511463,"2022-09-24",522193,54.0908976069,-112.8513861448,"Alberta","Alces alces"
14339468,"2018-07-07",522193,61.916105,-132.4680416667,"Yukon","Alces alces"
115633429,"2022-05-05",522193,45.3706145572,-75.1792969305,"Ontario","Alces alces"
115633430,"2022-05-05",522193,45.3707549793,-75.1909699041,"Ontario","Alces alces"
74900499,"2021-04-21",522193,48.9984518573,-113.4702763876,"Alberta","Alces alces"
136529667,"2022-09-25",522193,49.2966633333,-121.881875,"British Columbia","Alces alces"
35268109,"2018-12-08",522193,51.0143588296,-106.4400047242,"Saskatchewan","Alces alces"
115642302,"2022-05-05",522193,44.678483,-78.0923082,"Ontario","Alces alces"
14356332,"2018-07-06",522193,45.5430067013,-78.681759514,"Ontario","Alces alces"
14357182,"2018-07-14",522193,62.1642833333,-140.6854083333,"Yukon","Alces alces"
55644407,"2020-07-24",522193,46.8873321111,-84.4736801944,"Ontario","Alces alces"
55644923,"2020-08-03",522193,46.6102449444,-84.48232375,"Ontario","Alces alces"
55645995,"2020-07-24",522193,46.8855031667,-84.4808003611,"Ontario","Alces alces"
115672559,"2022-05-05",522193,54.7155777778,-113.2980944444,"Alberta","Alces alces"
136569415,"2022-09-26",522193,47.9321518283,-79.2568078434,"Québec","Alces alces"
55673250,"2020-05-05",522193,45.2344088272,-79.4729940178,"Ontario","Alces alces"
136575562,"2022-05-05",522193,44.7476045363,-79.0050550359,"Ontario","Alces alces"
115684416,"2022-05-05",522193,54.7337988748,-113.136613134,"Alberta","Alces alces"
115688337,"2022-01-20",522193,60.9258798618,-135.9014601507,"Yukon","Alces alces"
115688338,"2022-01-24",522193,60.9306861111,-135.9011833333,"Yukon","Alces alces"
35317230,"2018-02-17",415475,50.3493888,-113.774957,"Alberta","Alces alces shirasi"
136589462,"2022-09-24",522193,45.5534925288,-78.5972051629,"Ontario","Alces alces"
136594202,"2022-07-12",522193,45.4352680181,-65.3581998455,"New Brunswick","Alces alces"
136598012,"2022-09-25",522193,50.837869285,-115.3418935363,"Alberta","Alces alces"
74964497,"2021-04-01",522193,45.0216666667,-75.165,"Ontario","Alces alces"
35334828,"2008-06-27",522193,59.5811442009,-137.3072104128,"British Columbia","Alces alces"
156656194,"2023-04-25",522193,51.5046650235,-114.4011791991,"Alberta","Alces alces"
55718179,"2020-08-04",522193,47.7887770402,-81.5832344306,"Ontario","Alces alces"
95314946,"2021-08-20",522193,50.7835457585,-111.3554027017,"Alberta","Alces alces"
156666141,"2023-04-25",852462,51.4403591634,-110.5809947723,"Alberta","Alces alces andersoni"
156667485,"2023-04-25",522193,50.44572,-119.270225,"British Columbia","Alces alces"
14429369,"2018-07-16",522193,49.5157369403,-58.0828825012,"Newfoundland and Labrador","Alces alces"
136637028,"2022-09-21",522193,46.2707224864,-73.8094159715,"Québec","Alces alces"
95319411,"2020-07-17",522193,52.759816764,-117.6792912381,"Alberta","Alces alces"
55739627,"2020-08-06",522193,50.429711576,-115.9685921871,"British Columbia","Alces alces"
156681729,"2023-04-26",522193,45.7734248209,-64.4746492803,"New Brunswick","Alces alces"
95337874,"2021-09-01",522193,50.8631216667,-113.9970633333,"Alberta","Alces alces"
55743742,"2020-08-06",522193,45.6216075797,-78.7643805094,"Ontario","Alces alces"
95344646,"2021-06-20",522193,50.638138,-121.509377,"British Columbia","Alces alces"
95346174,"2021-09-18",522193,53.6263871129,-113.6600520781,"Alberta","Alces alces"
55755337,"2020-08-07",522193,46.90394667,-60.69919167,"Nova Scotia","Alces alces"
55756180,"2020-07-28",522193,53.4170231646,-112.7749327943,"Alberta","Alces alces"
55756256,"2020-08-07",522193,46.879805,-60.72767,"Nova Scotia","Alces alces"
55756404,"2020-08-06",522193,46.1183693383,-79.2212687952,"Ontario","Alces alces"
55756625,"2020-08-07",522193,46.87616333,-60.738195,"Nova Scotia","Alces alces"
55757074,"2020-08-07",522193,46.7308735804,-60.8652868013,"Nova Scotia","Alces alces"
14467881,"2018-07-07",522193,45.4265031466,-78.4671288729,"Ontario","Alces alces"
95354423,"2021-09-18",522193,53.6264072978,-113.6600618478,"Alberta","Alces alces"
95359473,"2021-06-20",522193,50.6371273199,-121.4999613663,"British Columbia","Alces alces"
75028186,"2021-04-23",522193,49.591795,-117.491325,"British Columbia","Alces alces"
75029127,"2015-06-01",522193,51.627806515,-116.3096319336,"Alberta","Alces alces"
136700534,"2022-07-14",522193,52.595917,-125.832291,"British Columbia","Alces alces"
136709941,"2022-07-14",522193,52.596085,-125.832504,"British Columbia","Alces alces"
55793197,"2020-08-07",522193,49.3597108489,-119.2733513007,"British Columbia","Alces alces"
14503214,"2018-07-17",522193,52.1760529836,-105.8733471551,"Saskatchewan","Alces alces"
115800033,"2022-05-05",522193,45.25225,-76.6032466667,"Ontario","Alces alces"
14505989,"2015-08-11",522193,46.7476773,-60.9109216,"Nova Scotia","Alces alces"
156759667,"2012-08-26",522193,49.1922641116,-98.1142710149,"Manitoba","Alces alces"
115814906,"2022-04-27",522193,45.5549588237,-78.6176156149,"Ontario","Alces alces"
136737881,"2022-07-15",522193,52.6095469999,-125.824867,"British Columbia","Alces alces"
95408722,"2021-09-19",522193,45.3211883545,-79.1239173611,"Ontario","Alces alces"
115822427,"2022-04-26",522193,46.1282374997,-81.0311466997,"Ontario","Alces alces"
115823382,"2022-04-26",522193,46.1282629,-81.0312578,"Ontario","Alces alces"
156777363,"2023-04-26",522193,46.5632719722,-84.4449529722,"Ontario","Alces alces"
14534262,"2007-08-19",522193,45.7191339909,-78.4613655009,"Ontario","Alces alces"
136757383,"2022-09-26",522193,55.6401133333,-118.8456633333,"Alberta","Alces alces"
55830686,"2020-08-07",522193,45.6041407655,-78.9484670017,"Ontario","Alces alces"
136776810,"2014-08-06",522193,44.7806195476,-78.0975011615,"Ontario","Alces alces"
55857400,"2020-07-18",522193,46.364542509,-65.0805173814,"New Brunswick","Alces alces"
35501809,"2019-11-09",522193,52.4050131111,-113.2737306928,"Alberta","Alces alces"
136799850,"2022-07-16",522193,52.59557,-125.857437,"British Columbia","Alces alces"
